DIAL_DIGIT_KEY,EVENT_DIRECTION_KEY,SDCA_LOCATION_CODE,TARGET_REGION_DESC,TARGET_COUNTRY_CODE,TARGET_COUNTRY_DESC,LDCA_NAME,SDCA_NAME,LDCC_X_COORD,LDCC_Y_COORD,CDSS_X_COORD,CDSS_Y_COORD,ISO_COUNTRY_CODE,RATE_CALSS,DIAL_DIGIT_DESC,PREFIX_IND,LIST_TYPE_ID_KEY,HOTLIST_IND,TEST_EVENT_IND,EVENT_CATEGORY_KEY,DM_IND,EVENT_TYPE_KEY,LENGTH,PROVIDER_DESC,BU_KEY,NOP_ID_KEY,FORCE_RI_IND,POPULATION_DATE_TIME,UPDATE_DATE_TIME
4478709,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478750,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478751,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478752,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478753,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478754,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478755,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478756,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478757,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478758,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478759,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:57,
4478760,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:57,
4478761,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:57,
4478762,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:57,
4478763,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:57,
4478764,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:57,
4478765,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:57,
4478766,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:57,
4478767,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:57,
4478768,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478769,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478790,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478791,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478792,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478793,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478794,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478795,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478796,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478797,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478798,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478799,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478800,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478801,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478802,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478803,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478804,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478805,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478806,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478807,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478808,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478809,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478810,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478811,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478812,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478813,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478814,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478815,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478816,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478817,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478818,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478819,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478830,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478831,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478832,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478833,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478834,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478835,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478836,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478837,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478838,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478839,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478840,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478841,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478842,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478843,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478844,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478845,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478846,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478847,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478848,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478849,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478870,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478871,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478872,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478873,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478874,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478875,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478876,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478877,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478878,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478879,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478880,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478881,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478882,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478883,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478884,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478885,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478886,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478887,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478888,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478889,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,299,9,04/28/2008 10:48:58,
4478900,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478901,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478902,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478903,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478904,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478905,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478906,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478907,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478908,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478909,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478910,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478911,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478912,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478913,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478914,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478915,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478916,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478917,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478918,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478919,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478960,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478961,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478962,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478963,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478964,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478965,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478966,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478967,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478968,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478969,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,381,9,04/28/2008 10:48:58,
4478990,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478991,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478992,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478993,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478994,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478995,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478996,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478997,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478998,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4478999,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4479000,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:58,
4479001,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479002,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479003,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479004,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479005,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479006,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479007,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479008,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479009,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479010,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479011,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479012,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479013,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479014,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479015,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479016,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
4479017,-99,,UNKNOWN,44,UNITED KINGDOM,,,,,,,UK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,382,9,04/28/2008 10:48:59,
